  1.4252708477E-03  2.8505359048E-03  2.9285312507E-03
  1.4263371827E-03  2.8526685618E-03  2.9307222601E-03
  1.4274043154E-03  2.8548028143E-03  2.9329149088E-03
  1.4284722466E-03  2.8569386635E-03  2.9351091979E-03
  1.4295409767E-03  2.8590761107E-03  2.9373051287E-03
  1.4306105064E-03  2.8612151570E-03  2.9395027023E-03
  1.4316808363E-03  2.8633558036E-03  2.9417019201E-03
  1.4327519670E-03  2.8654980518E-03  2.9439027832E-03
  1.4338238991E-03  2.8676419027E-03  2.9461052930E-03
  1.4348966331E-03  2.8697873576E-03  2.9483094505E-03
  1.4359701698E-03  2.8719344176E-03  2.9505152571E-03
  1.4370445096E-03  2.8740830839E-03  2.9527227139E-03
  1.4381196532E-03  2.8762333577E-03  2.9549318223E-03
  1.4391956011E-03  2.8783852403E-03  2.9571425834E-03
  1.4402723541E-03  2.8805387328E-03  2.9593549985E-03
  1.4413499126E-03  2.8826938365E-03  2.9615690689E-03
  1.4424282773E-03  2.8848505525E-03  2.9637847957E-03
  1.4435074489E-03  2.8870088820E-03  2.9660021802E-03
  1.4445874278E-03  2.8891688263E-03  2.9682212236E-03
  1.4456682147E-03  2.8913303866E-03  2.9704419273E-03
  1.4467498102E-03  2.8934935641E-03  2.9726642923E-03
  1.4478322150E-03  2.8956583600E-03  2.9748883201E-03
  1.4489154295E-03  2.8978247754E-03  2.9771140117E-03
  1.4499994545E-03  2.8999928117E-03  2.9793413685E-03
  1.4510842905E-03  2.9021624700E-03  2.9815703917E-03
  1.4521699381E-03  2.9043337515E-03  2.9838010826E-03
  1.4532563980E-03  2.9065066575E-03  2.9860334423E-03
  1.4543436707E-03  2.9086811892E-03  2.9882674722E-03
  1.4554317569E-03  2.9108573477E-03  2.9905031735E-03
  1.4565206571E-03  2.9130351344E-03  2.9927405475E-03
  1.4576103720E-03  2.9152145503E-03  2.9949795953E-03
  1.4587009022E-03  2.9173955968E-03  2.9972203183E-03
  1.4597922483E-03  2.9195782751E-03  2.9994627177E-03
  1.4608844109E-03  2.9217625863E-03  3.0017067948E-03
  1.4619773907E-03  2.9239485317E-03  3.0039525507E-03
  1.4630711881E-03  2.9261361126E-03  3.0061999869E-03
  1.4641658039E-03  2.9283253301E-03  3.0084491044E-03
  1.4652612386E-03  2.9305161855E-03  3.0106999047E-03
  1.4663574929E-03  2.9327086799E-03  3.0129523889E-03
  1.4674545674E-03  2.9349028147E-03  3.0152065582E-03
  1.4685524627E-03  2.9370985911E-03  3.0174624141E-03
  1.4696511793E-03  2.9392960102E-03  3.0197199577E-03
  1.4707507180E-03  2.9414950733E-03  3.0219791902E-03
  1.4718510794E-03  2.9436957817E-03  3.0242401131E-03
  1.4729522639E-03  2.9458981365E-03  3.0265027274E-03
  1.4740542724E-03  2.9481021390E-03  3.0287670345E-03
  1.4751571053E-03  2.9503077905E-03  3.0310330357E-03
  1.4762607633E-03  2.9525150921E-03  3.0333007321E-03
  1.4773652471E-03  2.9547240451E-03  3.0355701252E-03
  1.4784705571E-03  2.9569346508E-03  3.0378412161E-03
  1.4795766942E-03  2.9591469103E-03  3.0401140062E-03
  1.4806836588E-03  2.9613608249E-03  3.0423884966E-03
  1.4817914515E-03  2.9635763959E-03  3.0446646887E-03
  1.4829000731E-03  2.9657936245E-03  3.0469425837E-03
  1.4840095242E-03  2.9680125119E-03  3.0492221830E-03
  1.4851198052E-03  2.9702330594E-03  3.0515034877E-03
  1.4862309170E-03  2.9724552681E-03  3.0537864992E-03
  1.4873428600E-03  2.9746791395E-03  3.0560712187E-03
  1.4884556350E-03  2.9769046746E-03  3.0583576476E-03
  1.4895692425E-03  2.9791318748E-03  3.0606457871E-03
  1.4906836831E-03  2.9813607412E-03  3.0629356384E-03
  1.4917989575E-03  2.9835912752E-03  3.0652272029E-03
  1.4929150664E-03  2.9858234780E-03  3.0675204818E-03
  1.4940320102E-03  2.9880573507E-03  3.0698154765E-03
  1.4951497898E-03  2.9902928948E-03  3.0721121881E-03
  1.4962684056E-03  2.9925301114E-03  3.0744106181E-03
  1.4973878583E-03  2.9947690018E-03  3.0767107676E-03
  1.4985081485E-03  2.9970095672E-03  3.0790126380E-03
  1.4996292770E-03  2.9992518089E-03  3.0813162306E-03
  1.5007512442E-03  3.0014957282E-03  3.0836215465E-03
  1.5018740508E-03  3.0037413262E-03  3.0859285872E-03
  1.5029976974E-03  3.0059886043E-03  3.0882373540E-03
  1.5041221847E-03  3.0082375637E-03  3.0905478480E-03
  1.5052475134E-03  3.0104882056E-03  3.0928600706E-03
  1.5063736839E-03  3.0127405314E-03  3.0951740232E-03
  1.5075006970E-03  3.0149945423E-03  3.0974897069E-03
  1.5086285533E-03  3.0172502395E-03  3.0998071231E-03
  1.5097572534E-03  3.0195076243E-03  3.1021262731E-03
  1.5108867980E-03  3.0217666980E-03  3.1044471581E-03
  1.5120171877E-03  3.0240274618E-03  3.1067697796E-03
  1.5131484231E-03  3.0262899170E-03  3.1090941387E-03
  1.5142805048E-03  3.0285540649E-03  3.1114202368E-03
  1.5154134335E-03  3.0308199067E-03  3.1137480751E-03
  1.5165472098E-03  3.0330874437E-03  3.1160776550E-03
  1.5176818344E-03  3.0353566772E-03  3.1184089779E-03
  1.5188173078E-03  3.0376276084E-03  3.1207420449E-03
  1.5199536308E-03  3.0399002386E-03  3.1230768574E-03
  1.5210908039E-03  3.0421745691E-03  3.1254134166E-03
  1.5222288278E-03  3.0444506011E-03  3.1277517240E-03
  1.5233677032E-03  3.0467283359E-03  3.1300917808E-03
  1.5245074306E-03  3.0490077749E-03  3.1324335883E-03
  1.5256480107E-03  3.0512889192E-03  3.1347771479E-03
  1.5267894441E-03  3.0535717701E-03  3.1371224608E-03
  1.5279317316E-03  3.0558563290E-03  3.1394695283E-03
  1.5290748736E-03  3.0581425971E-03  3.1418183518E-03
  1.5302188709E-03  3.0604305756E-03  3.1441689326E-03
  1.5313637241E-03  3.0627202659E-03  3.1465212719E-03
  1.5325094339E-03  3.0650116693E-03  3.1488753712E-03
  1.5336560008E-03  3.0673047869E-03  3.1512312317E-03
  1.5348034255E-03  3.0695996202E-03  3.1535888547E-03
  1.5359517087E-03  3.0718961703E-03  3.1559482416E-03
  1.5371008510E-03  3.0741944386E-03  3.1583093937E-03
  1.5382508530E-03  3.0764944264E-03  3.1606723123E-03
  1.5394017155E-03  3.0787961349E-03  3.1630369987E-03
  1.5405534389E-03  3.0810995655E-03  3.1654034542E-03
  1.5417060241E-03  3.0834047193E-03  3.1677716802E-03
  1.5428594715E-03  3.0857115978E-03  3.1701416780E-03
  1.5440137820E-03  3.0880202021E-03  3.1725134490E-03
  1.5451689560E-03  3.0903305337E-03  3.1748869943E-03
  1.5463249943E-03  3.0926425937E-03  3.1772623155E-03
  1.5474818975E-03  3.0949563835E-03  3.1796394137E-03
  1.5486396663E-03  3.0972719044E-03  3.1820182904E-03
  1.5497983012E-03  3.0995891576E-03  3.1843989468E-03
  1.5509578030E-03  3.1019081445E-03  3.1867813843E-03
  1.5521181723E-03  3.1042288663E-03  3.1891656043E-03
  1.5532794098E-03  3.1065513244E-03  3.1915516080E-03
  1.5544415160E-03  3.1088755201E-03  3.1939393968E-03
  1.5556044917E-03  3.1112014546E-03  3.1963289720E-03
  1.5567683375E-03  3.1135291292E-03  3.1987203350E-03
  1.5579330540E-03  3.1158585454E-03  3.2011134871E-03
  1.5590986419E-03  3.1181897042E-03  3.2035084296E-03
  1.5602651019E-03  3.1205226071E-03  3.2059051639E-03
  1.5614324346E-03  3.1228572554E-03  3.2083036914E-03
  1.5626006406E-03  3.1251936504E-03  3.2107040133E-03
  1.5637697207E-03  3.1275317934E-03  3.2131061310E-03
  1.5649396754E-03  3.1298716856E-03  3.2155100458E-03
  1.5661105054E-03  3.1322133284E-03  3.2179157591E-03
  1.5672822114E-03  3.1345567231E-03  3.2203232723E-03
  1.5684547940E-03  3.1369018711E-03  3.2227325867E-03
  1.5696282539E-03  3.1392487736E-03  3.2251437036E-03
  1.5708025918E-03  3.1415974319E-03  3.2275566244E-03
  1.5719778082E-03  3.1439478473E-03  3.2299713504E-03
  1.5731539039E-03  3.1463000213E-03  3.2323878829E-03
  1.5743308795E-03  3.1486539550E-03  3.2348062235E-03
  1.5755087357E-03  3.1510096498E-03  3.2372263733E-03
  1.5766874731E-03  3.1533671070E-03  3.2396483337E-03
  1.5778670924E-03  3.1557263280E-03  3.2420721061E-03
  1.5790475942E-03  3.1580873140E-03  3.2444976919E-03
  1.5802289792E-03  3.1604500664E-03  3.2469250924E-03
  1.5814112482E-03  3.1628145865E-03  3.2493543089E-03
  1.5825944016E-03  3.1651808757E-03  3.2517853429E-03
  1.5837784402E-03  3.1675489351E-03  3.2542181957E-03
  1.5849633647E-03  3.1699187663E-03  3.2566528686E-03
  1.5861491757E-03  3.1722903704E-03  3.2590893630E-03
  1.5873358739E-03  3.1746637488E-03  3.2615276802E-03
  1.5885234599E-03  3.1770389029E-03  3.2639678217E-03
  1.5897119345E-03  3.1794158340E-03  3.2664097888E-03
  1.5909012982E-03  3.1817945434E-03  3.2688535828E-03
  1.5920915517E-03  3.1841750324E-03  3.2712992052E-03
  1.5932826958E-03  3.1865573024E-03  3.2737466573E-03
  1.5944747310E-03  3.1889413546E-03  3.2761959404E-03
  1.5956676581E-03  3.1913271905E-03  3.2786470560E-03
  1.5968614776E-03  3.1937148114E-03  3.2811000054E-03
  1.5980561904E-03  3.1961042186E-03  3.2835547899E-03
  1.5992517970E-03  3.1984954134E-03  3.2860114110E-03
  1.6004482980E-03  3.2008883972E-03  3.2884698700E-03
  1.6016456943E-03  3.2032831713E-03  3.2909301683E-03
  1.6028439864E-03  3.2056797371E-03  3.2933923073E-03
  1.6040431750E-03  3.2080780958E-03  3.2958562884E-03
  1.6052432608E-03  3.2104782489E-03  3.2983221128E-03
  1.6064442445E-03  3.2128801977E-03  3.3007897821E-03
  1.6076461267E-03  3.2152839435E-03  3.3032592976E-03
  1.6088489081E-03  3.2176894876E-03  3.3057306606E-03
  1.6100525894E-03  3.2200968315E-03  3.3082038726E-03
  1.6112571713E-03  3.2225059764E-03  3.3106789350E-03
  1.6124626543E-03  3.2249169237E-03  3.3131558490E-03
  1.6136690393E-03  3.2273296748E-03  3.3156346162E-03
  1.6148763268E-03  3.2297442310E-03  3.3181152378E-03
  1.6160845176E-03  3.2321605936E-03  3.3205977153E-03
  1.6172936123E-03  3.2345787641E-03  3.3230820501E-03
  1.6185036116E-03  3.2369987437E-03  3.3255682436E-03
  1.6197145162E-03  3.2394205338E-03  3.3280562971E-03
  1.6209263267E-03  3.2418441358E-03  3.3305462120E-03
  1.6221390439E-03  3.2442695510E-03  3.3330379898E-03
  1.6233526683E-03  3.2466967807E-03  3.3355316318E-03
  1.6245672008E-03  3.2491258264E-03  3.3380271394E-03
  1.6257826419E-03  3.2515566894E-03  3.3405245140E-03
  1.6269989924E-03  3.2539893711E-03  3.3430237570E-03
  1.6282162529E-03  3.2564238728E-03  3.3455248699E-03
  1.6294344241E-03  3.2588601958E-03  3.3480278539E-03
  1.6306535068E-03  3.2612983416E-03  3.3505327106E-03
  1.6318735014E-03  3.2637383115E-03  3.3530394413E-03
  1.6330944089E-03  3.2661801068E-03  3.3555480474E-03
  1.6343162297E-03  3.2686237290E-03  3.3580585303E-03
  1.6355389647E-03  3.2710691794E-03  3.3605708914E-03
  1.6367626145E-03  3.2735164593E-03  3.3630851321E-03
  1.6379871798E-03  3.2759655702E-03  3.3656012539E-03
  1.6392126613E-03  3.2784165134E-03  3.3681192581E-03
  1.6404390596E-03  3.2808692903E-03  3.3706391462E-03
  1.6416663755E-03  3.2833239022E-03  3.3731609195E-03
  1.6428946096E-03  3.2857803505E-03  3.3756845795E-03
  1.6441237626E-03  3.2882386366E-03  3.3782101275E-03
  1.6453538352E-03  3.2906987619E-03  3.3807375651E-03
  1.6465848282E-03  3.2931607278E-03  3.3832668935E-03
  1.6478167421E-03  3.2956245355E-03  3.3857981143E-03
  1.6490495777E-03  3.2980901866E-03  3.3883312288E-03
  1.6502833356E-03  3.3005576823E-03  3.3908662384E-03
  1.6515180166E-03  3.3030270241E-03  3.3934031446E-03
  1.6527536213E-03  3.3054982134E-03  3.3959419488E-03
  1.6539901505E-03  3.3079712514E-03  3.3984826524E-03
  1.6552276048E-03  3.3104461397E-03  3.4010252569E-03
  1.6564659849E-03  3.3129228795E-03  3.4035697636E-03
  1.6577052915E-03  3.3154014724E-03  3.4061161739E-03
  1.6589455254E-03  3.3178819196E-03  3.4086644894E-03
  1.6601866871E-03  3.3203642225E-03  3.4112147114E-03
  1.6614287774E-03  3.3228483826E-03  3.4137668413E-03
  1.6626717970E-03  3.3253344012E-03  3.4163208806E-03
  1.6639157466E-03  3.3278222797E-03  3.4188768307E-03
  1.6651606268E-03  3.3303120195E-03  3.4214346930E-03
  1.6664064385E-03  3.3328036220E-03  3.4239944690E-03
  1.6676531822E-03  3.3352970887E-03  3.4265561601E-03
  1.6689008587E-03  3.3377924208E-03  3.4291197678E-03
  1.6701494686E-03  3.3402896198E-03  3.4316852934E-03
  1.6713990127E-03  3.3427886870E-03  3.4342527384E-03
  1.6726494916E-03  3.3452896240E-03  3.4368221042E-03
  1.6739009062E-03  3.3477924320E-03  3.4393933923E-03
  1.6751532570E-03  3.3502971125E-03  3.4419666041E-03
  1.6764065447E-03  3.3528036669E-03  3.4445417410E-03
  1.6776607701E-03  3.3553120966E-03  3.4471188046E-03
  1.6789159339E-03  3.3578224029E-03  3.4496977961E-03
  1.6801720367E-03  3.3603345873E-03  3.4522787172E-03
  1.6814290794E-03  3.3628486513E-03  3.4548615691E-03
  1.6826870625E-03  3.3653645961E-03  3.4574463535E-03
  1.6839459867E-03  3.3678824232E-03  3.4600330716E-03
  1.6852058529E-03  3.3704021340E-03  3.4626217249E-03
  1.6864666616E-03  3.3729237300E-03  3.4652123150E-03
  1.6877284136E-03  3.3754472125E-03  3.4678048432E-03
  1.6889911096E-03  3.3779725829E-03  3.4703993111E-03
  1.6902547504E-03  3.3804998427E-03  3.4729957199E-03
  1.6915193365E-03  3.3830289933E-03  3.4755940713E-03
  1.6927848687E-03  3.3855600360E-03  3.4781943666E-03
  1.6940513478E-03  3.3880929724E-03  3.4807966074E-03
  1.6953187744E-03  3.3906278038E-03  3.4834007950E-03
  1.6965871492E-03  3.3931645316E-03  3.4860069309E-03
  1.6978564730E-03  3.3957031572E-03  3.4886150166E-03
  1.6991267465E-03  3.3982436821E-03  3.4912250535E-03
  1.7003979703E-03  3.4007861078E-03  3.4938370432E-03
  1.7016701452E-03  3.4033304355E-03  3.4964509870E-03
  1.7029432719E-03  3.4058766668E-03  3.4990668864E-03
  1.7042173512E-03  3.4084248030E-03  3.5016847429E-03
  1.7054923836E-03  3.4109748456E-03  3.5043045580E-03
  1.7067683699E-03  3.4135267961E-03  3.5069263330E-03
  1.7080453110E-03  3.4160806558E-03  3.5095500696E-03
  1.7093232073E-03  3.4186364261E-03  3.5121757690E-03
  1.7106020598E-03  3.4211941086E-03  3.5148034329E-03
  1.7118818690E-03  3.4237537045E-03  3.5174330627E-03
  1.7131626357E-03  3.4263152155E-03  3.5200646599E-03
  1.7144443607E-03  3.4288786428E-03  3.5226982258E-03
  1.7157270446E-03  3.4314439880E-03  3.5253337621E-03
  1.7170106882E-03  3.4340112524E-03  3.5279712702E-03
  1.7182952921E-03  3.4365804375E-03  3.5306107514E-03
  1.7195808571E-03  3.4391515448E-03  3.5332522075E-03
  1.7208673840E-03  3.4417245756E-03  3.5358956397E-03
  1.7221548733E-03  3.4442995315E-03  3.5385410496E-03
  1.7234433259E-03  3.4468764138E-03  3.5411884387E-03
  1.7247327425E-03  3.4494552240E-03  3.5438378084E-03
  1.7260231238E-03  3.4520359635E-03  3.5464891602E-03
  1.7273144705E-03  3.4546186338E-03  3.5491424956E-03
  1.7286067834E-03  3.4572032363E-03  3.5517978161E-03
  1.7299000631E-03  3.4597897725E-03  3.5544551232E-03
  1.7311943104E-03  3.4623782439E-03  3.5571144184E-03
  1.7324895260E-03  3.4649686517E-03  3.5597757031E-03
  1.7337857106E-03  3.4675609976E-03  3.5624389789E-03
  1.7350828650E-03  3.4701552830E-03  3.5651042471E-03
  1.7363809898E-03  3.4727515093E-03  3.5677715094E-03
  1.7376800859E-03  3.4753496779E-03  3.5704407672E-03
  1.7389801539E-03  3.4779497903E-03  3.5731120220E-03
  1.7402811946E-03  3.4805518481E-03  3.5757852753E-03
  1.7415832087E-03  3.4831558525E-03  3.5784605286E-03
  1.7428861969E-03  3.4857618052E-03  3.5811377834E-03
  1.7441901599E-03  3.4883697074E-03  3.5838170411E-03
  1.7454950985E-03  3.4909795608E-03  3.5864983034E-03
  1.7468010134E-03  3.4935913668E-03  3.5891815716E-03
  1.7481079054E-03  3.4962051267E-03  3.5918668473E-03
  1.7494157751E-03  3.4988208422E-03  3.5945541320E-03
  1.7507246233E-03  3.5014385146E-03  3.5972434272E-03
  1.7520344508E-03  3.5040581454E-03  3.5999347344E-03
  1.7533452582E-03  3.5066797360E-03  3.6026280550E-03
  1.7546570463E-03  3.5093032880E-03  3.6053233907E-03
  1.7559698158E-03  3.5119288029E-03  3.6080207429E-03
  1.7572835675E-03  3.5145562820E-03  3.6107201131E-03
  1.7585983022E-03  3.5171857268E-03  3.6134215028E-03
  1.7599140204E-03  3.5198171389E-03  3.6161249136E-03
  1.7612307230E-03  3.5224505196E-03  3.6188303470E-03
  1.7625484108E-03  3.5250858705E-03  3.6215378043E-03
  1.7638670843E-03  3.5277231931E-03  3.6242472873E-03
  1.7651867445E-03  3.5303624888E-03  3.6269587974E-03
  1.7665073920E-03  3.5330037590E-03  3.6296723361E-03
  1.7678290275E-03  3.5356470053E-03  3.6323879049E-03
  1.7691516518E-03  3.5382922292E-03  3.6351055053E-03
  1.7704752657E-03  3.5409394320E-03  3.6378251390E-03
  1.7717998699E-03  3.5435886154E-03  3.6405468073E-03
  1.7731254650E-03  3.5462397808E-03  3.6432705118E-03
  1.7744520520E-03  3.5488929296E-03  3.6459962541E-03
  1.7757796314E-03  3.5515480634E-03  3.6487240356E-03
  1.7771082041E-03  3.5542051836E-03  3.6514538579E-03
  1.7784377708E-03  3.5568642917E-03  3.6541857225E-03
  1.7797683322E-03  3.5595253893E-03  3.6569196310E-03
  1.7810998891E-03  3.5621884777E-03  3.6596555848E-03
  1.7824324422E-03  3.5648535585E-03  3.6623935855E-03
  1.7837659922E-03  3.5675206332E-03  3.6651336347E-03
  1.7851005400E-03  3.5701897033E-03  3.6678757338E-03
  1.7864360863E-03  3.5728607702E-03  3.6706198844E-03
  1.7877726317E-03  3.5755338355E-03  3.6733660880E-03
  1.7891101771E-03  3.5782089007E-03  3.6761143462E-03
  1.7904487232E-03  3.5808859671E-03  3.6788646606E-03
  1.7917882708E-03  3.5835650365E-03  3.6816170325E-03
  1.7931288205E-03  3.5862461101E-03  3.6843714636E-03
  1.7944703732E-03  3.5889291897E-03  3.6871279555E-03
  1.7958129296E-03  3.5916142765E-03  3.6898865096E-03
  1.7971564905E-03  3.5943013722E-03  3.6926471275E-03
  1.7985010566E-03  3.5969904782E-03  3.6954098108E-03
  1.7998466286E-03  3.5996815961E-03  3.6981745610E-03
  1.8011932073E-03  3.6023747274E-03  3.7009413796E-03
  1.8025407935E-03  3.6050698735E-03  3.7037102682E-03
  1.8038893879E-03  3.6077670360E-03  3.7064812283E-03
  1.8052389912E-03  3.6104662163E-03  3.7092542616E-03
  1.8065896043E-03  3.6131674161E-03  3.7120293694E-03
  1.8079412279E-03  3.6158706367E-03  3.7148065535E-03
  1.8092938627E-03  3.6185758798E-03  3.7175858153E-03
  1.8106475095E-03  3.6212831468E-03  3.7203671564E-03
  1.8120021690E-03  3.6239924392E-03  3.7231505783E-03
  1.8133578421E-03  3.6267037586E-03  3.7259360827E-03
  1.8147145294E-03  3.6294171064E-03  3.7287236710E-03
  1.8160722317E-03  3.6321324842E-03  3.7315133449E-03
  1.8174309498E-03  3.6348498935E-03  3.7343051058E-03
  1.8187906845E-03  3.6375693359E-03  3.7370989554E-03
  1.8201514365E-03  3.6402908128E-03  3.7398948952E-03
  1.8215132065E-03  3.6430143258E-03  3.7426929268E-03
  1.8228759953E-03  3.6457398763E-03  3.7454930517E-03
  1.8242398038E-03  3.6484674660E-03  3.7482952715E-03
  1.8256046326E-03  3.6511970963E-03  3.7510995878E-03
  1.8269704825E-03  3.6539287688E-03  3.7539060022E-03
  1.8283373543E-03  3.6566624850E-03  3.7567145161E-03
  1.8297052487E-03  3.6593982464E-03  3.7595251312E-03
  1.8310741665E-03  3.6621360545E-03  3.7623378491E-03
  1.8324441086E-03  3.6648759110E-03  3.7651526713E-03
  1.8338150755E-03  3.6676178172E-03  3.7679695995E-03
  1.8351870682E-03  3.6703617748E-03  3.7707886350E-03
  1.8365600873E-03  3.6731077853E-03  3.7736097797E-03
  1.8379341337E-03  3.6758558503E-03  3.7764330350E-03
  1.8393092081E-03  3.6786059711E-03  3.7792584024E-03
  1.8406853112E-03  3.6813581495E-03  3.7820858837E-03
  1.8420624439E-03  3.6841123869E-03  3.7849154804E-03
  1.8434406070E-03  3.6868686849E-03  3.7877471940E-03
  1.8448198011E-03  3.6896270450E-03  3.7905810261E-03
  1.8462000271E-03  3.6923874688E-03  3.7934169784E-03
  1.8475812857E-03  3.6951499578E-03  3.7962550523E-03
  1.8489635777E-03  3.6979145135E-03  3.7990952496E-03
  1.8503469039E-03  3.7006811375E-03  3.8019375718E-03
  1.8517312651E-03  3.7034498314E-03  3.8047820204E-03
  1.8531166620E-03  3.7062205966E-03  3.8076285971E-03
  1.8545030954E-03  3.7089934348E-03  3.8104773034E-03
  1.8558905660E-03  3.7117683475E-03  3.8133281410E-03
  1.8572790748E-03  3.7145453362E-03  3.8161811115E-03
  1.8586686223E-03  3.7173244026E-03  3.8190362163E-03
  1.8600592095E-03  3.7201055481E-03  3.8218934573E-03
  1.8614508370E-03  3.7228887742E-03  3.8247528358E-03
  1.8628435057E-03  3.7256740827E-03  3.8276143536E-03
  1.8642372164E-03  3.7284614750E-03  3.8304780122E-03
  1.8656319698E-03  3.7312509526E-03  3.8333438133E-03
  1.8670277667E-03  3.7340425172E-03  3.8362117584E-03
  1.8684246078E-03  3.7368361703E-03  3.8390818491E-03
  1.8698224941E-03  3.7396319135E-03  3.8419540871E-03
  1.8712214261E-03  3.7424297483E-03  3.8448284740E-03
  1.8726214048E-03  3.7452296762E-03  3.8477050113E-03
  1.8740224310E-03  3.7480316990E-03  3.8505837007E-03
  1.8754245053E-03  3.7508358180E-03  3.8534645437E-03
  1.8768276286E-03  3.7536420350E-03  3.8563475421E-03
  1.8782318016E-03  3.7564503514E-03  3.8592326974E-03
  1.8796370252E-03  3.7592607689E-03  3.8621200111E-03
